image_path,text
train/1421.png,"as from Nov. 1 . The hand-over , due in"
train/1422.png,Berlin crisis . Mr. Watkinson and his advisers
train/1423.png,"Francis stayed on , and # sacrificed"
train/1424.png,military operations . For this reason Sir
train/1425.png,felt the change would be unwise at a
train/1426.png,"September , was delayed because of the"
train/1427.png,the House . Early results in yesterday's
train/1428.png,There was a computed 8.4 per cent. swing
train/1429.png,the Prime Minister . This implies the dis-
train/1430.png,"fontein and the Transvaal , with slightly"
train/1431.png,"Lawrence , standing as a Progressive , was"
train/1432.png,"returned in their strongholds , like Bloem-"
train/1433.png,appearance of the Progressive party from
train/1434.png,"increased majorities . In the Cape , the"
train/1435.png,"veteran United Party politician , Mr. Harry"
train/1436.png,general election showed Nationalists being
train/1437.png,"towards the Nationalist party of Dr. Verwoerd ,"
train/1438.png,"Progressive party , Dr. Steytler , in Port"
train/1439.png,"Mr. Plewman , left the Progressives deprived"
train/1440.png,"afterwards by the United party candidate ,"
train/1441.png,dates are unopposed .
train/1442.png,The contests were for 86 seats as 70
train/1443.png,The defeat of the leader of the
train/1444.png,"the Leader of the Opposition , Sir de"
train/1445.png,"Elizabeth South , announced immediately"
train/1446.png,Nationalists and 20 United party candi-
train/1447.png,of both their chief figures . Dr. Verwoerd and
train/1448.png,"Villiers Graaff , have been returned unopposed ."
train/1449.png,evident that voters were bored by the
train/1450.png,last night that he had considered early
train/1451.png,the most apathetic in the country's history .
train/1452.png,Government's frequent appeals to the electorate .
train/1453.png,The election was the fourth in four years .
train/1454.png,British Army of the Rhine on to a war footing .
train/1455.png,THE Prime Minister disclosed in the Commons
train/1456.png,Long before polling closed at 8 p.m. it was
train/1457.png,in the Parliamentary recess whether to
train/1458.png,mobilise reserves necessary to bring the
train/1459.png,In most constituencies it may go down as
train/1460.png,to do so and to recall Parliament . But
train/1461.png,"economic and political kind . Mr. Macmillan ,"
train/1462.png,principle the imposed division of Germany .
train/1463.png,if a further deterioration in the situation
train/1464.png,warranted such a step . It would have to be
train/1465.png,He decided that it would be a great error
train/1466.png,who was winding up the foreign affairs
train/1467.png,"debate , said the Government could not"
train/1468.png,"accompanied by other measures of a military ,"
train/1469.png,there would be no hesitation in mobilising
train/1470.png,be party to accepting as a matter of
train/1471.png,"Minister of State , Foreign Office , said"
train/1472.png,tests . The Council's findings would be
train/1473.png,but we must not - and I am not - be
train/1474.png,the Medical Research Council to reassess
train/1475.png,earlier that the Government had asked
train/1476.png,"afraid of negotiation . "" Mr. Godber ,"
train/1477.png,the fall-out position in view of the Russian
train/1478.png,""" We must not be rattled into surrender ,"
train/1479.png,made public .
train/1480.png,that # appeasement over Berlin could
train/1481.png,the surest way to avert it .
train/1482.png,"Eden , in his maiden speech in the House"
train/1483.png,With a vigour and authority which delighted
train/1484.png,"only lead to war . To stand firm , he"
train/1485.png,"the Earl of Avon , the former Sir Anthony"
train/1486.png,"old Parliamentary friends and foes alike ,"
train/1487.png,"declared , was not to invite war , but"
train/1488.png,"of Lords last night , gave a warning"
train/1489.png,Asia .
train/1490.png,nuclear tests ; the canard about British
train/1491.png,speech in which Mr. Macmillan wound up
train/1492.png,accent of urgency . He passed in rapid
train/1493.png,"tone , and his voice never rose to any"
train/1494.png,"He began in a low , almost chatty mono-"
train/1495.png,It was the end of a rather curious
train/1496.png,the two-day debate on foreign affairs .
train/1497.png,review the United Nations Secretariat ;
train/1498.png,interference with the United Nations
train/1499.png,in the Congo ; Kuwait ; and South-East
train/1500.png,He spent most of his short half-hour on
train/1501.png,Britain could not be a party to an imposed
train/1502.png,"division . But negotiation , as the debate had"
train/1503.png,final and irrevocable division of Germany .
train/1504.png,"some "" new myth "" about betrayal of Germany"
train/1505.png,"shown , could be undertaken on a variety"
train/1506.png,"by the Allies . "" We do not , "" he said , "" really"
train/1507.png,certain that they wanted to establish a
train/1508.png,"know what the Russians want . "" But he was"
train/1509.png,of bases .
train/1510.png,Berlin . He deplored the possibility of
train/1511.png,necessary to bring the British Army of the Rhine
train/1512.png,would have created a thoroughly unde-
train/1513.png,"by proclamation , such as would be"
train/1514.png,sirable atmosphere of panic . He thought
train/1515.png,that the situation was rather more
train/1516.png,on to a fully active footing . That
train/1517.png,Mr. Macmillan explained that he had deliber-
train/1518.png,ately refrained during the summer from
train/1519.png,hopeful .
train/1520.png,recalling Parliament or ordering mobilisation
train/1521.png,remarkable degree of sub-normality .
train/1522.png,than about substance . The Prime Minister's
train/1523.png,"at any time rose to fever pitch , to a"
train/1524.png,"temperature of the debate , which never"
train/1525.png,"of Home , Foreign Secretary , was listening"
train/1526.png,in the Peers' Gallery .
train/1527.png,Throughout Mr. Macmillan's speech the Earl
train/1528.png,The Russians now realised its seriousness . The
train/1529.png,attitude of studied calm brought down the
train/1530.png,French doubts were more about procedure
train/1531.png,"State , Foreign Office , as "" pedantic and"
train/1532.png,severely rated the speech of his predecessor .
train/1533.png,"censured by Mr. Shinwell , former Labour"
train/1534.png,"Defence Minister , for having read the"
train/1535.png,These strictures were all too well justified .
train/1536.png,"of Mr. Healey , "" Shadow "" Foreign Secretary ,"
train/1537.png,"described by Mr. Godber , Minister of"
train/1538.png,We started with the plaintive wailings
train/1539.png,"obscure on Berlin , damaging and obscure"
train/1540.png,The early speakers in the debate each
train/1541.png,"on the Congo . "" In turn , Mr. Godber was"
train/1542.png,The trouble about such debates is that
train/1543.png,Healey had another tilt at the Prime Minister's
train/1544.png,in which all the boys were welcome to
train/1545.png,early stages of to-night's debate . Mr.
train/1546.png,"golf-course Press conference , which he"
train/1547.png,they range too widely . They remind one of
train/1548.png,"business "" removed their jackets . Not many"
train/1549.png,"the Rugby match in "" Tom Brown's Schooldays , """
train/1550.png,metaphorical braces were visible in the
train/1551.png,"described as "" a display of flabby and"
train/1552.png,"take part , and only those who "" really meant"
train/1553.png,theme of limitation of armaments in Europe .
train/1554.png,prohibition of the production of atomic
train/1555.png,establish in these territories .
train/1556.png,"from Mr. Ellis Smith ( Lab. , Stoke on Trent S. ) ."
train/1557.png,A reference to the reunification of Germany
train/1558.png,"This could , he suggested , be linked with"
train/1559.png,"brought a bark of "" Start another war ! """
train/1560.png,weapons in any part of Europe . Inspection
train/1561.png,Then Mr. Healey launched out on his pet
train/1562.png,and control would be much easier to
train/1563.png,rebuked the unaligned nations for not
train/1564.png,"bingo-parlour . """
train/1565.png,the temple of their religion is the
train/1566.png,"the Government , said Mr. Healey , to"
train/1567.png,using double standards . Ministers had
train/1568.png,Mr. Healey denounced the Government for
